Date,AAPL_Close,ABT_Close,AEP_Close,AXP_Close,BAC_Close,CI_Close,GD_Close,GE_Close,HON_Close,MMM_Close,MO_Close,MRK_Close,NEM_Close,NKE_Close,NSC_Close,PFE_Close,PG_Close,PTC_Close,SNA_Close,SO_Close,AAPL_Volume,ABT_Volume,AEP_Volume,AXP_Volume,BAC_Volume,CI_Volume,GD_Volume,GE_Volume,HON_Volume,MMM_Volume,MO_Volume,MRK_Volume,NEM_Volume,NKE_Volume,NSC_Volume,PFE_Volume,PG_Volume,PTC_Volume,SNA_Volume,SO_Volume,AAPL_Return,ABT_Return,AEP_Return,AXP_Return,BAC_Return,CI_Return,GD_Return,GE_Return,HON_Return,MMM_Return,MO_Return,MRK_Return,NEM_Return,NKE_Return,NSC_Return,PFE_Return,PG_Return,PTC_Return,SNA_Return,SO_Return
1992-12-10,0.4196501076221466,3.5302672386169434,7.466551303863525,4.014934539794922,5.656804084777832,4.521926403045654,4.806556701660156,25.291486740112305,7.438149452209473,11.292998313903809,1.2642462253570557,8.245565414428711,21.51020622253418,2.0882980823516846,10.472628593444824,2.5032925605773926,6.358445167541504,15.546875,9.43651008605957,2.614530086517334,140190400,4180878,303800,3374578,734000,1208700,2096000,1218048,958705,689600,4119000,3671563,430250,7580800,428100,6555458,2262400,1059520,89850,850876,-0.006507142383920694,-0.02755867348279073,-0.003936800259484841,0.010256773592622004,-0.004975383931738464,-0.017353767759699323,-0.004813583712876768,-0.007439921026487939,-0.010615617526979593,0.0036055521536737523,-0.012344775318495649,-0.01049882013161374,0.009463364071386815,0.007245556839678313,0.0019878533455857106,-0.01883887814862828,-0.007009584506561861,-0.029268292682926855,0.0,0.00684944901695661
1992-12-11,0.42148247361183167,3.573143243789673,7.525573253631592,3.953789234161377,5.6285223960876465,4.491977691650391,4.8239946365356445,25.405237197875977,7.613729000091553,11.198328971862793,1.2484419345855713,8.31118392944336,22.047956466674805,2.0973141193389893,10.451851844787598,2.5072991847991943,6.268679618835449,15.15625,9.397843360900879,2.614530086517334,120187200,3353079,277800,1802053,1201200,1276200,696800,712920,970453,829600,4937100,2708242,451375,2979200,356700,5078172,1423200,2748800,50250,1068915,0.0043664137251573365,0.012145257646139829,0.0079048475482284,-0.015229465145070176,-0.004999587800166183,-0.00662299841392644,0.0036279473972429255,0.004497578925768186,0.023605272925771192,-0.008383012146956581,-0.012500959429023295,0.007958037043745314,0.02499977167012357,0.0043174090248416785,-0.0019839096242018073,0.0016005417364710617,-0.014117531305339992,-0.025125628140703515,-0.00409756624070301,0.0
1992-12-14,0.4196501076221466,3.6303138732910156,7.4960618019104,3.994553565979004,5.656804084777832,4.561854362487793,4.8414306640625,25.253557205200195,7.470070838928223,11.184799194335938,1.2385658025741577,8.289308547973633,21.64464569091797,2.0913033485412598,10.327174186706543,2.5513572692871094,6.253720283508301,14.882813453674316,9.43651008605957,2.623422145843506,110510400,4742695,316300,3066209,2020800,773100,657600,1679652,1078281,1373200,5662200,2409352,177000,7516800,316500,10314444,2099600,1196480,106050,1590113,-0.004347431042583727,0.016000094482836236,-0.003921488865575862,0.010310193438086257,0.005024709275358585,0.015555881091593005,0.003614437585564456,-0.005970422220205163,-0.01886830502656489,-0.0012081961121923612,-0.007910766001858138,-0.002632041554540776,-0.018292433421956078,-0.002865937315877032,-0.011928762475066246,0.017571929490912908,-0.0023863614408048406,-0.018041174190560616,0.004114425371203989,0.0034010162560478285
1992-12-15,0.413235604763031,3.6017303466796875,7.525573253631592,3.974172353744507,5.685089588165283,4.631730556488037,4.8414306640625,25.518983840942383,7.533916473388672,11.292998313903809,1.2188122272491455,8.179949760437012,21.64464569091797,2.1363749504089355,10.347955703735352,2.5353362560272217,6.2387566566467285,14.765625,9.397843360900879,2.6412081718444824,182537600,5458221,334800,5068663,1500000,2305800,1010400,1532856,887798,1166000,9534000,2891222,113375,9872000,453900,10428276,2561600,1778880,55950,1880832,-0.015285359738049231,-0.007873568955462318,0.00393692748286445,-0.0051022503260641505,0.005000262155722579,0.015317497764689048,0.0,0.010510465261801993,0.008546857966558408,0.009673765052721217,-0.015948749177441823,-0.013192751470610276,0.0,0.02155191971509751,0.002012313983776881,-0.006279408004808418,-0.0023927560209293652,-0.007874079322373273,-0.00409756624070301,0.006779704146797849
1992-12-16,0.4031566083431244,3.5588536262512207,7.584598541259766,4.055690765380859,5.6709489822387695,4.571837902069092,4.806556701660156,25.329381942749023,7.5179572105407715,11.103652954101562,1.204984426498413,8.136211395263672,21.84630584716797,2.1303651332855225,10.327174186706543,2.5072991847991943,6.2387566566467285,14.6875,9.513860702514648,2.6589951515197754,225926400,3805294,243700,10155191,1773600,2410200,1238400,1595880,1047653,2331200,11124600,2971290,321750,7526400,607800,5333662,2539200,2019840,135150,1057129,-0.02439043563462151,-0.01190447820947882,0.00784329454233812,0.020512047385047305,-0.0024873145281563147,-0.012930945288915585,-0.007203234915912349,-0.007429837307595499,-0.0021183222437189952,-0.016766615431893395,-0.011345308523808995,-0.005347021247597894,0.00931686104405105,-0.002813090989604916,-0.0020082727085222185,-0.011058521788332887,0.0,-0.005291005291005346,0.012345102717550294,0.006734410359964693
1992-12-17,0.41690129041671753,3.6589019298553467,7.525573253631592,4.035312175750732,5.8123674392700195,4.551870822906494,4.731001853942871,25.86023712158203,7.486032009124756,10.873736381530762,1.2148611545562744,8.136211395263672,22.047956466674805,2.1303651332855225,10.514183044433594,2.539339542388916,6.313562870025635,15.703125,9.552535057067871,2.6589951515197754,233867200,4161275,241100,5951047,1718000,1485000,1735200,2222220,1762171,3344400,8818200,2989734,308750,11539200,858900,6817272,2124800,2856000,74100,1100344,0.03409266222890506,0.028112508720824714,-0.007782256016199085,-0.005024690196816173,0.024937353073386515,-0.004367407504443865,-0.015719121276815295,0.020958078646880374,-0.004246526087067104,-0.020706390367313476,0.008196560752708137,0.0,0.009230421880822348,0.0,0.018108424855249883,0.012778833010424151,0.011990564385807367,0.06914893617021267,0.004065053689823461,0.0
1992-12-18,0.4269796311855316,3.7303626537323,7.555085182189941,4.014934539794922,5.982072830200195,4.561854362487793,4.858868598937988,26.315269470214844,7.693538188934326,11.144225120544434,1.2128862142562866,8.201825141906738,21.779090881347656,2.1243560314178467,10.72198486328125,2.5553622245788574,6.493096828460693,15.78125,9.629884719848633,2.6856720447540283,235457600,9486727,509000,8165165,2792400,2913300,4352800,5018676,3363229,5615200,12826200,9036066,322875,14492800,1483500,17919686,7466400,2799040,236700,2858733,0.02417440531004389,0.01953064751308542,0.0039215522278130965,-0.005049828877742191,0.029197292274331765,0.002193282711596023,0.02702741384228191,0.017595830482662445,0.027719114686744595,0.02487541811967242,-0.0016256510405167068,0.008064410258718402,-0.012194580741917482,-0.0028206910514012584,0.01976395293571298,0.006309783281233772,0.028436235154545964,0.004975124378109541,0.008097291694682873,0.010032697208569807
1992-12-21,0.43705883622169495,3.7732419967651367,7.732158660888672,4.035312175750732,5.883078098297119,4.571837902069092,4.864679336547852,26.542768478393555,7.629688739776611,11.252427101135254,1.2247376441955566,8.31118392944336,21.51020622253418,2.0792858600616455,10.534965515136719,2.519315004348755,6.493096828460693,15.820313453674316,9.784581184387207,2.712353229522705,256065600,4467356,206700,3020769,1149200,3466800,710400,1886040,2615985,1308000,5466900,3306859,303000,6566400,465900,7668482,2939200,719360,105000,841054,0.023605821683291728,0.01149468483712579,0.023437654828321053,0.005075459077559907,-0.016548566811708798,0.002188482750215215,0.001195903427216205,0.008645133139761674,-0.0082991008284784,0.009709242178834732,0.00977126279445506,0.013333469763681993,-0.012346000128212853,-0.021215921761532752,-0.01744260512668716,-0.01410650117755552,0.0,0.0024753079556001367,0.016064207312858292,0.009934639942651868
1992-12-22,0.4443895220756531,3.6874866485595703,7.7911810874938965,4.014934539794922,5.9537882804870605,4.4720139503479,4.835618019104004,26.39109992980957,7.725463390350342,11.198328971862793,1.2326396703720093,8.179949760437012,21.44297981262207,2.0672659873962402,10.555746078491211,2.4712514877319336,6.552942752838135,15.351563453674316,9.823256492614746,2.7568161487579346,280168000,6038750,234600,3774991,2092400,1181700,1122400,1831128,2107053,1314400,6215700,3072736,285125,8860800,374100,12642941,2190000,1317120,39150,882305,0.01677276660810878,-0.02272723251757669,0.00763336982514029,-0.005049828877742191,0.012019249278776067,-0.02183453435127558,-0.005973943076887478,-0.005714119410996865,0.012552890929143468,-0.004807685380783577,0.0064520154286944464,-0.015790069155061648,-0.0031253261459521786,-0.005780769684572862,0.0019725326413868594,-0.01907800990898545,0.009216853830844363,-0.0296296278435072,0.003952678964864731,0.016392746619898535
1992-12-23,0.4379749894142151,3.5874381065368652,7.732158660888672,4.035312175750732,5.784082412719727,4.48199462890625,4.940237522125244,26.201519012451172,7.773342609405518,11.171269416809082,1.2207874059677124,7.873747825622559,21.44297981262207,2.0282046794891357,10.618090629577637,2.371119737625122,6.597825527191162,15.15625,9.707232475280762,2.774601936340332,112336000,4490078,371800,3188547,1776800,1565100,1038400,1281228,2045796,885200,5954700,6048637,211375,9075200,751200,27137549,3671600,1580160,73200,1319365,-0.014434482234137791,-0.02713190624345352,-0.00757554290452378,0.005075459077559907,-0.028503846588486814,0.0022318084579260322,0.021635187603305628,-0.007183517089572322,0.00619758539209192,-0.0024163922243847225,-0.009615352068557015,-0.037433229271825574,0.0,-0.01889515337903036,0.005906219287849401,-0.04051864029375274,0.006849254761700507,-0.01272270764236516,-0.011811156251616994,0.006451568266679919
1992-12-24,0.43247783184051514,3.573143243789673,7.732158660888672,4.096452713012695,5.826510906219482,4.4720139503479,4.870491981506348,26.239425659179688,7.725463390350342,11.22537612915039,1.2267134189605713,7.83000373840332,21.51020622253418,2.0372185707092285,10.472628593444824,2.3871395587921143,6.65766716003418,15.078125,9.66855525970459,2.747924566268921,45964800,3656932,74600,1554271,503600,338400,385600,410904,591586,329200,2568000,2631318,37250,4822400,120000,6579490,1117600,514560,80400,309707,-0.012551304769827909,-0.003984699477085019,0.0,0.015151377291048984,0.007335388826143152,-0.002226838580747126,-0.014117851683554838,0.001446734699255492,-0.006159411910809598,0.004843380848007728,0.004854254691595061,-0.005555688115497892,0.0031351244323112315,0.004444270990619836,-0.013699453245163973,0.0067562261461486806,0.009069902287715204,-0.005154639175257714,-0.00398437100117488,-0.009614845907084724
1992-12-28,0.4361424744129181,3.5874381065368652,7.761670112609863,4.035312175750732,5.883078098297119,4.4720139503479,4.812368869781494,26.353191375732422,7.869115352630615,11.130702018737793,1.2365902662277222,7.808131217956543,21.57741928100586,2.0161852836608887,10.49341106414795,2.371119737625122,6.567900657653809,15.078125,9.552535057067871,2.7301390171051025,70448000,6725315,272600,2459570,1227600,567000,564000,846768,653681,677200,3466200,2772170,45750,9424000,234900,11543830,2749200,651520,69600,925192,0.00847359633858491,0.0040006408285022665,0.003816715747242627,-0.01492523935837109,0.009708587693065818,0.0,-0.01193372495952194,0.004335678609372895,0.018594607859989898,-0.00843393658469449,0.008051470795452653,-0.00279342401070648,0.0031247054433753974,-0.010324511739070452,0.0019844560052606486,-0.006710885883479012,-0.013483176647705819,0.0,-0.011999745517332183,-0.0064723571316832595
1992-12-29,0.43705883622169495,3.5159735679626465,7.761670112609863,4.035312175750732,5.9396467208862305,4.551870822906494,4.789124011993408,26.163606643676758,7.837191104888916,10.833157539367676,1.2306644916534424,7.720649242401123,21.375761032104492,2.0161852836608887,10.410294532775879,2.3550970554351807,6.4631733894348145,15.351563453674316,9.66855525970459,2.712353229522705,116278400,4772100,214400,6884309,1758400,2407500,495200,1426932,1277574,2842800,4558800,3159510,243750,7084800,407400,15282578,2138000,400640,105900,1403176,0.0021010606912577057,-0.019920772554653743,0.0,0.0,0.009615480475345883,0.017857026709941604,-0.004830231932977602,-0.007193995192181779,-0.0040569042784494025,-0.0267318699996838,-0.004792027509933905,-0.011203958170456385,-0.0093458001754122,0.0,-0.00792083059207016,-0.006757432758747739,-0.015945318554255516,0.01813477827477339,0.012145488285947303,-0.006514608769357277
1992-12-30,0.43064528703689575,3.5302672386169434,7.850207328796387,4.096452713012695,5.868936538696289,4.611764907836914,4.8763017654418945,26.27735137939453,7.773342609405518,10.860207557678223,1.2286889553070068,7.698775768280029,21.711864471435547,2.019190549850464,10.472628593444824,2.3430826663970947,6.493096828460693,16.015625,9.66855525970459,2.7301390171051025,100587200,2597455,137900,3838296,1083600,607500,804800,1073592,599977,1508400,5109900,3457352,156000,5436800,458100,9540386,2849600,1697600,65250,848584,-0.014674338220097116,0.004065352135903311,0.01140698005738261,0.015151377291048984,-0.011904779107702712,0.013158124925033876,0.018203277515922878,0.0043474409803994085,-0.008146859586410926,0.0024969652857209645,-0.0016052598899488624,-0.0028331133087832194,0.015723577692801527,0.0014905704420768995,0.005987732669108681,-0.005101441153076314,0.004629836958233824,0.043256932645954205,0.0,0.006557327190576556
1992-12-31,0.4379749894142151,3.473094940185547,7.8206939697265625,4.055690765380859,5.8123674392700195,4.681638717651367,4.818182945251465,25.936073303222656,7.725463390350342,10.887258529663086,1.2188122272491455,7.589418888092041,22.115184783935547,1.9951512813568115,10.181721687316895,2.3230557441711426,6.418291091918945,16.5625,9.707232475280762,2.7390310764312744,92232000,2952990,195200,2354709,601200,1111500,677600,1052532,563475,905200,2509800,3913022,238625,5056000,267900,7151179,1336400,1031680,75450,1954493,0.017020277704075548,-0.016194892501621205,-0.003759564280749972,-0.009950547580435232,-0.009638730808092189,0.015151208097297975,-0.011918626653156461,-0.012987537109219072,-0.006159411910809598,0.0024908337931108804,-0.008038428289927513,-0.014204450613895414,0.01857603307309752,-0.011905398673459855,-0.02777783089815844,-0.008547253800800458,-0.011520810257111491,0.034146341463414664,0.004000309719215833,0.0032569987353978647
1993-01-04,0.4269796311855316,3.473094940185547,7.8206939697265625,4.117455959320068,5.784082412719727,4.681638717651367,4.882115364074707,25.936073303222656,7.70949649810791,10.887258529663086,1.2069603204727173,7.676904201507568,21.779090881347656,2.001162052154541,10.368735313415527,2.3190510272979736,6.373411655426025,16.171875,9.823256492614746,2.721245288848877,129136000,6737790,172200,3933447,1400800,2721600,747200,1176240,1317852,1321200,5172600,5648720,411125,6156800,420300,11074589,3498000,773760,142650,749059,-0.025104991139767163,0.0,0.0,0.015229266113292672,-0.004866352109674121,0.0,0.013268989482072335,0.0,-0.0020667876392211904,0.0,-0.009724144959702197,0.011527274315138003,-0.015197426830094951,0.0030126892401070027,0.01836758377825154,-0.001723900463093675,-0.006992427711704496,-0.02358490566037741,0.011952327054022494,-0.0064934595797178085
1993-01-05,0.43431007862091064,3.4016354084014893,7.761670112609863,4.1792120933532715,5.6992316246032715,4.651693344116211,4.835618019104004,26.239425659179688,7.613729000091553,10.792585372924805,1.161525845527649,7.545677661895752,21.980737686157227,1.9620987176895142,10.472628593444824,2.238945722579956,6.3434834480285645,16.25,9.861927032470703,2.712353229522705,186256000,8977483,119400,5042253,1264800,1372500,583200,1774344,951572,1512800,15362400,4702166,213125,5926400,617400,18552086,5549600,560000,85350,592896,0.01716814316183113,-0.020575173732578667,-0.007547138060276626,0.014998614349089667,-0.014669705938120892,-0.006396344387330055,-0.009524016026506876,0.011696155867948477,-0.012422017188782775,-0.008695775569243391,-0.03764371883184492,-0.017093679452981347,0.009258733796931207,-0.019520325414410844,0.010019860367626032,-0.034542277757187434,-0.004695790734305039,0.004830917874396157,0.0039366313895019545,-0.00326764344346675
1993-01-06,0.4526350498199463,3.3158793449401855,7.7911810874938965,4.158628940582275,5.685089588165283,4.701604843139648,4.911174774169922,26.12567710876465,7.565844535827637,10.779065132141113,1.1358460187911987,7.348832607269287,21.779090881347656,1.9500811100006104,10.597305297851562,2.1868767738342285,6.223800182342529,16.796875,9.861927032470703,2.7301390171051025,281400000,10458879,198700,8038167,1460400,1419300,639200,1602588,1903145,2793200,28331700,8943632,135750,11753600,332700,41815553,5225200,946560,30900,1000818,0.04219329023453455,-0.025210245415925536,0.003802142381198248,-0.004925127586544842,-0.002481393522758002,0.010729748358534685,0.015625046223133543,-0.004335024397732812,-0.006289226246868007,-0.0012527341982032647,-0.022108700237130408,-0.026087127418720102,-0.009173796061292427,-0.00612487413633056,0.011905005824877302,-0.023256012068808896,-0.018867120355335776,0.033653846153846256,0.0,0.006557327190576556
1993-01-07,0.44713786244392395,3.244415760040283,7.702649116516113,4.158628940582275,5.642664432525635,4.701604843139648,4.853053092956543,26.049835205078125,7.406223297119141,10.779065132141113,1.1476980447769165,7.261345386505127,21.44297981262207,1.965104341506958,10.472628593444824,2.150830030441284,6.134033679962158,15.78125,9.513860702514648,2.6767802238464355,272137600,6512351,309800,6018236,2624400,2454300,549600,2051088,4964707,2489600,17230800,7316717,82250,7113600,852600,22784107,6669600,1341440,261900,1591095,-0.012144855724736892,-0.021551925587687926,-0.011363100149204719,0.0,-0.007462530709800186,0.0,-0.011834578056367895,-0.002902964136423436,-0.021097610181205595,0.0,0.01043453583464693,-0.011904914078138096,-0.015432740997166405,0.007703900842536138,-0.011764944096874785,-0.016483207387009702,-0.014423101601983679,-0.06046511627906981,-0.03529394699535249,-0.019544350278267508
1993-01-08,0.4563007652759552,3.301586627960205,7.584598541259766,4.117455959320068,5.642664432525635,4.621747016906738,4.829805374145508,26.011924743652344,7.406223297119141,10.806117057800293,1.1694273948669434,7.436320781707764,21.375761032104492,1.9230377674102783,10.514183044433594,2.1788651943206787,5.954502105712891,15.703125,9.552535057067871,2.65010142326355,320936000,8789914,177400,6898679,1306000,1005300,580800,1908348,1547354,1553200,10910100,6591501,91375,16147200,726900,15080210,5945600,1466880,160050,1353413,0.020492343864483953,0.01762131371202935,-0.015325970775849296,-0.009900614325172752,0.0,-0.016985227150562165,-0.004790328555188461,-0.0014553052304296932,0.0,0.0025096727153559595,0.018932985194943353,0.024096828602564457,-0.003134768633136109,-0.02140678904837212,0.0039679103119134584,0.013034578968400767,-0.029268110286993942,-0.004950495049504955,0.004065053689823461,-0.009966750480750797
